Label,Stories
Social Connection,Our office is so competitive. It’s hard to form friendships when everyone is trying to one-up each other.
Social Connection,"I want to talk about mental health, but my family sees it as taboo. I feel alone with my struggles."
Social Connection,"We live close, but our lives are so different now. It feels like there’s an ocean between us."
Social Connection,My partner doesn’t like my friends. I feel torn between spending time with him or them.
Social Connection,My family argues a lot. I dread family gatherings because they never feel like happy occasions.
Social Connection,"I have a physical disability, and sometimes people don’t know how to interact with me. It’s isolating."
Social Connection,"My work schedule is the opposite of my friends'. When they’re free, I’m working and vice versa."
Social Connection,They always cancel plans last minute. It feels like they don’t respect my time or value our friendship.
Social Connection,"I have dietary restrictions, and sometimes it makes social gatherings awkward."
Social Connection,"My friend shares my messages with others. It broke my trust, and now I don’t feel like opening up."
Social Connection,I feel pressure to always be upbeat and happy around friends. Sometimes I just want to be myself.
Social Connection,"My friends love to party, but I prefer quiet nights. Sometimes I force myself to go just to fit in."
Social Connection,They always talk about themselves and never ask how I’m doing. It feels like a one-sided friendship.
Social Connection,The community I moved to isn’t very welcoming to newcomers. It’s been hard trying to fit in.
Social Connection,My family doesn’t approve of my relationship. It’s made me feel like I have to choose between them.
Social Connection,"We used to be best friends, but politics came between us. Now we can’t have a conversation without arguing."
Social Connection,"I joined clubs to make friends, but everyone already has their cliques. It’s like high school all over again."
Social Connection,"I like to resolve issues face-to-face, but my friend only wants to text. It’s frustrating."
Social Connection,My friends always make plans without me and then post pictures online. It feels like they’re rubbing it in.
Social Connection,I have an older phone and can’t download the latest apps. It’s like there’s a tech barrier between me and my friends.
Social Connection,"My family has a group chat, but they communicate in memes. I feel like meaningful conversations are lost."
Social Connection,"I tried online dating, but people never look like their pictures. It feels deceptive and discouraging."
Social Connection,"I want to talk about my culture, but my friends don’t seem interested. It makes me feel disconnected."
Social Connection,"I tried to introduce my old friends to my new friends, but they didn’t get along. It’s like juggling two worlds."
Social Connection,My work environment is very formal and impersonal. I miss having colleagues to casually chat with.
Social Connection,"They say they’re always there if I need to talk, but when I reach out, they’re suddenly too busy."
Social Connection,I feel like an outsider in my own neighborhood. People have lived here for years and have their own groups.
Social Connection,"My friend constantly posts vague, attention-seeking statuses online. It feels like a cry for help, but they won't talk."
